"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2022","2022",32.9,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2023","2023",33.5,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",14.7,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",11.8,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",921,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",904,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-13","11-13 anni","2022","2022",0.9,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-13","11-13 anni","2023","2023",1.1,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","2","femmine","Y14-17","14-17 anni","2022","2022",94,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","2","femmine","Y14-17","14-17 anni","2023","2023",69,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",27.7,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",28.7,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y11-13","11-13 anni","2022","2022",142,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y11-13","11-13 anni","2023","2023",154,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2022","2022",2367,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y35-44","35-44 anni","2023","2023",2309,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",552,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",565,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",69.8,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",69.2,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",74.6,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",71.6,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2022","2022",789,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2023","2023",867,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",1692,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",1689,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",1494,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",1494,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",63.9,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",63.6,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2022","2022",58.7,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2023","2023",58.5,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",1348,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",1302,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",72.6,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",72.6,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2022","2022",12529,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2023","2023",12577,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2022","2022",123,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2023","2023",118,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",858,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",905,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",52.8,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2023","2023",62.8,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2022","2022",100,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2023","2023",14.4,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE11","11 anni e più","2022","2022",43.4,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE11","11 anni e più","2023","2023",45,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2022","2022",25242,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2023","2023",25046,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",55.3,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",54.6,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2022","2022",17.2,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2023","2023",17.2,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",560,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",531,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2022","2022",59.4,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2023","2023",58.1,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-13","11-13 anni","2022","2022",48.7,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-13","11-13 anni","2023","2023",100,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",2037,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2023","2023",2051,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",26.7,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",24.8,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",58.4,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",58.5,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",956,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",918,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",61.8,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2023","2023",63.7,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",1300,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",1381,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2022","2022",350,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2023","2023",397,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2022","2022",0.5,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2023","2023",2.5,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",253,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",235,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",42.5,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2023","2023",44.3,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",71.4,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",68.2,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2022","2022",56.6,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2023","2023",53.1,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",23.9,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",23.8,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",48.7,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",46,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",2096,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",2095,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",57.2,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",60.7,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",1132,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",1193,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",28.5,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",30.2,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2022","2022",0.4,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2023","2023",1,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",53,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",54.3,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",603,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",578,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2022","2022",65.4,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2023","2023",68.8,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",690,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",760,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",2798,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",2762,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2022","2022",1804,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2023","2023",1824,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",2635,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",2724,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2022","2022",672,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2023","2023",624,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",65.3,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",65.7,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",791,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",841,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",2382,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",2552,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2022","2022",9542,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2023","2023",9779,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",306,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",249,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",548,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",527,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",328,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",292,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",954,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",910,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2022","2022",2549,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2023","2023",2489,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",23.7,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",26.1,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",62.9,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",66.2,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",1027,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2023","2023",1062,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y14-17","14-17 anni","2022","2022",103,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y14-17","14-17 anni","2023","2023",107,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2022","2022",21614,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2023","2023",21757,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",428,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",372,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2022","2022",101,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2023","2023",102,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2022","2022",822,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2023","2023",863,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",53.1,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2023","2023",68.9,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2022","2022",10.1,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2023","2023",7.4,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",60.7,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2023","2023",59.6,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2022","2022",916,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2023","2023",907,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",814,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",855,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",1152,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",1229,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2022","2022",113,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2023","2023",89,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",686,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",701,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",297,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",270,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2022","2022",348,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2023","2023",290,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2022","2022",58,,
